UTM_X,UTM_Y,sqft_lot,grade,condition,waterfront,view,age,bathrooms,sqft_living,log_price
549454.7035338447,5264028.472475112,7620,7,3,0,2,44,1,910,5.4623979978989565
552299.1726879609,5274223.059749428,1569,9,3,0,0,6,1.25,1230,5.732393759822968
547404.4752708847,5266212.1332269935,2076,8,3,0,0,9,3,2440,5.661812685537261
544387.6398985344,5276991.622731218,7500,11,4,0,2,82,3.25,3910,6.300812794118117
549376.6948259433,5282100.080836599,1269,7,3,0,0,8,2.5,1420,5.6127838567197355
552085.1647014918,5272942.958850906,2640,7,3,0,0,112,1,1390,5.537819095073274
549487.2807288062,5286735.876354524,5175,7,3,0,0,28,1,1340,5.505149978319906
556662.7083728985,5289124.525386891,1158,7,3,0,0,25,1.5,1068,5.315970345456917
557970.5992376574,5285758.461508022,10226,7,3,0,0,54,1.5,1900,5.6180480967120925
560155.5086670402,5255626.052591708,5026,8,3,0,0,4,2.5,1812,5.568201724066995
559859.1228643997,5247720.598609497,7757,8,3,0,0,23,2,1670,5.462323113084234
559554.2586347238,5248006.476710939,6021,7,3,0,0,13,2.5,2550,5.547774705387822
566468.1654024331,5283815.399058757,5647,8,3,0,0,1,2.5,2490,5.891527980025899
548854.7748260809,5281695.542391879,2970,7,3,0,0,88,1,880,5.691965102767361
561327.004176302,5287526.908385289,7392,7,5,0,0,43,2.75,1560,5.643452676486188
558907.8570131738,5274664.016879144,14850,9,3,0,4,64,3.75,3480,6.3979400086720375
556121.6866790816,5259609.494674982,11375,7,4,0,0,53,2.5,2360,5.501059262217751
554992.4021621657,5291364.802856763,4557,8,3,0,0,5,2.5,2280,5.653212513775344
566467.2815205574,5270732.77195085,9200,9,4,0,4,39,3,3600,6.031408464251625
548260.5907100698,5280945.897331535,4060,10,3,0,2,98,3.5,3210,6.110252917353403
546466.5485829978,5280019.88920172,1274,8,3,0,0,14,1.5,1170,5.607455023214668
561858.2030732884,5251442.445074565,8034,7,5,0,0,40,1.75,1200,5.385606273598312
547948.2711464505,5282410.450088075,4800,6,5,0,0,67,2,1490,5.640978057358332
551792.4263372681,5272051.181601375,1546,8,3,0,0,44,1.5,1010,5.552666999599335
554432.0107108857,5254969.939221247,11662,7,4,0,2,50,2.5,2420,5.575187844927661
558826.4573692449,5290113.083112226,8751,7,3,0,0,53,2.75,2110,5.638489256954637
556444.2369886447,5288466.606951515,8798,8,4,0,0,28,2.5,2280,5.7160033436347994
547859.302066389,5274974.041756294,1967,9,3,0,3,8,2.5,2660,6.089905111439398
556682.6807389099,5287079.550299559,11934,7,3,0,0,54,1.75,1400,5.469822015978163
568447.4672037647,5268599.323927727,7275,8,3,0,0,37,2.5,2170,5.804922773572999
559614.3006954055,5234603.214482649,7260,8,3,0,0,19,2.75,2570,5.517195897949974
569998.8818943907,5277220.950993629,12044,9,3,0,0,33,1.75,2010,5.797821311364023
550679.0019361258,5279054.737169958,4080,8,3,0,0,98,1.75,2380,5.860338006570994
546479.4188751532,5268983.295166527,3750,6,3,0,0,75,1,1180,5.628388930050312
547976.4831422203,5260692.97289903,11625,8,4,0,0,59,1.75,2190,5.653212513775344
549620.3237818478,5288715.450605358,8950,7,3,0,0,47,1,1160,5.469748400505167
558775.0487743211,5287789.496921364,9487,9,3,0,3,26,2.5,2570,5.781755374652469
562629.1844963474,5242803.512606525,5733,7,3,0,0,12,2.5,2710,5.439332693830263
557757.442019349,5284567.028235064,9205,6,5,0,0,94,1,1620,5.544068044350276
551561.412842474,5272671.552756771,4800,7,5,0,0,93,1.75,1940,5.703291378118661
552871.66899961,5244030.361460904,12000,7,3,0,0,23,2.25,1810,5.409933123331294
547297.0721836195,5279437.507682133,2114,7,3,0,0,7,3,1760,5.781755374652469
560134.4846450305,5286836.405181868,7500,7,3,0,0,42,2.25,1790,5.658011396657113
557855.282106716,5259526.336977252,13629,7,4,0,0,60,1.75,2080,5.45484486000851
548828.8505250658,5239672.081640697,6519,7,3,0,0,29,3.5,1850,5.394451680826216
559920.6129212453,5256479.4708297225,8000,7,3,0,0,31,2,1590,5.469822015978163
558957.773812961,5247266.910853413,11880,7,3,0,0,55,1,1010,5.4065401804339555
555797.5913360942,5285548.220642138,12845,9,3,0,3,38,2.25,2650,5.9532763366673045
552893.4499032896,5274984.221808414,4000,7,3,0,0,105,1,1380,5.703291378118661
561942.0295412947,5271994.539141783,12573,9,4,0,0,52,2.5,2380,5.9217384836845985
547658.4196720406,5281152.109871728,3000,7,4,0,0,25,2,1460,5.698902249111797
551932.1744834007,5273241.689262799,4366,8,3,0,0,114,1,2210,5.770115294787102
557530.7910001205,5261879.433861981,4551,8,5,0,2,87,2.25,2230,5.642464520242122
551974.6642899796,5285301.566070006,5950,6,4,0,0,71,1.75,1560,5.585460729508501
556829.3695229806,5287414.435946092,11040,8,3,0,0,35,2.25,1740,5.6020599913279625
549952.8416629605,5240837.358917319,15681,7,4,0,0,44,1.75,1860,5.439332693830263
547290.1960250058,5261732.130495484,9750,6,5,0,0,75,2,970,5.481442628502305
558407.7673187805,5264555.643749738,11523,10,4,0,0,47,2.25,2360,5.98113878264066
559433.5539738423,5282049.699648585,11850,7,3,0,2,56,2,2040,5.874481817699467
551231.9354780443,5275947.46552349,5000,10,5,0,0,40,2.25,3170,6.204119982655925
548242.2602597859,5264996.407551635,5488,7,3,0,0,39,1.5,970,5.321184027302314
550149.3124051436,5262033.796908178,4080,5,3,0,0,73,1,570,4.95400116768157
557503.7904568891,5287454.423898651,10000,6,3,0,0,82,1,770,5.2552725051033065
552668.4113284315,5266612.877681922,5182,6,3,0,0,73,1,1800,5.525042214226229
559464.671482314,5286340.43973853,4007,8,3,0,0,10,2.5,3350,5.802773725291976
569844.8045579842,5277541.446270555,8101,9,3,0,0,30,2.25,2210,5.7923916894982534
545807.9069793054,5239325.518055854,9827,8,3,0,0,26,2.5,2080,5.477121254719663
547800.7906647174,5291201.005854956,7667,8,3,0,0,49,2.25,1770,5.568201724066995
566425.0925512918,5267831.256316213,3060,7,3,0,0,21,2.5,1500,5.469822015978163
544985.5947695391,5267626.756560151,8000,8,4,0,0,88,2.5,3450,5.835690571492425
560223.1113566619,5263707.112517523,10182,8,3,0,0,64,1.5,2840,5.3979400086720375
559890.9026440423,5281365.259715151,6000,8,3,0,0,65,2,1470,5.799340549453582
546787.0518604919,5239777.766740551,8000,8,4,0,0,48,1.75,2190,5.495544337546448
550075.1363801961,5288130.271381121,7434,7,3,0,0,52,2.25,2580,5.531478917042255
552696.074138642,5271881.442316837,2400,6,4,0,0,112,1,680,5.361727836017593
562504.3799244803,5261585.894339302,3846,8,3,0,0,2,3.5,2760,5.6283378335761185
546450.6700959868,5291378.981856005,8272,7,4,0,0,57,1.5,1500,5.622214022966295
561931.9042874322,5265859.007392219,12443,8,4,0,0,50,1.75,2340,5.748188027006201
556718.3029540657,5260237.658792097,6664,6,3,0,0,71,1,860,5.342225229360791
551786.6925147986,5281142.948269943,3060,8,5,0,0,85,1.75,1740,5.865103974641128
546054.3580891397,5265656.732949596,4000,7,3,0,0,97,1,910,5.6020599913279625
566520.9439508667,5266020.596022564,18223,9,3,0,3,2,4,3650,5.903035696788497
560047.0467734977,5251490.326013327,8039,8,4,0,0,26,2.75,2850,5.525044807036846
547372.780011955,5279360.321307485,3121,7,4,0,0,92,1,870,5.596597095626461
554805.8701496719,5279358.896930605,5700,7,4,0,1,69,2.75,1510,6
553714.2266482164,5234457.650241446,7555,8,3,0,0,14,2.5,2550,5.531478917042255
546152.1677355258,5281795.723066084,5000,7,4,0,0,78,1,940,5.546542663478131
560502.8076096764,5273035.347918767,7960,8,3,0,0,60,1.75,2100,5.866287339084195
562159.9031839939,5265650.246089885,13100,8,4,0,0,41,2.25,2230,5.691523522168154
551788.5770642048,5272484.617382851,2150,7,3,0,0,115,2.5,1750,5.69810054562339
555075.4702668199,5266701.761704812,5627,8,5,0,0,55,3,2350,5.795880017344075
561980.8770542878,5246964.576451881,6000,8,3,0,0,14,2.5,2370,5.525044807036846
548850.5350240124,5255231.980821302,13054,8,3,0,1,65,2.25,2570,5.715167357848458
559927.8650912563,5277775.490185971,2186,9,3,0,1,34,2.5,2415,5.911157608739977
550608.2910487285,5252479.441301088,10679,7,3,0,0,55,2.25,2000,5.518513939877887
558090.2071498465,5258628.381566262,7380,6,3,0,0,75,1.75,1340,5.283301228703549
553060.0553826438,5281432.297411823,4590,7,2,0,0,65,1.75,1380,5.544068044350276
550818.7733164093,5280245.230710706,4500,7,3,0,0,94,4,2980,5.925569909543376
546272.1041109185,5266669.858396864,6000,7,3,0,0,97,1,1490,5.7558748556724915
553338.7496637476,5275588.475844981,7623,10,4,0,0,74,3.75,4490,6.2342641243787895
558689.6078999403,5273950.462495584,13600,8,4,0,0,59,1.75,1900,6.08278537031645
562469.3921174936,5285882.921693933,7508,7,4,0,0,28,2.5,1400,5.633468455579586
562721.8939721793,5290276.175848004,9689,7,3,0,0,39,1.75,1780,5.550167180510179
553779.1030305168,5268568.050442484,3713,6,4,0,0,98,1,1070,5.740362689494244
568966.0479702416,5243652.379354243,10139,7,3,0,0,53,1,1300,5.414973347970818
558957.773812961,5247266.910853413,11880,7,2,0,0,54,1,1460,5.243038048686294
550905.8796435003,5261629.098078215,19127,7,3,0,0,37,1.75,2150,5.5680843313153945
559088.0421391665,5286503.32115574,6527,7,4,0,0,28,2.25,2160,5.633468455579586
552975.3848771158,5282487.4337169975,5029,6,3,0,0,78,2,1200,5.623249290397901
548000.3166049079,5276097.77224508,5400,8,4,0,0,109,2,2520,5.92453771777549
548479.6402798187,5281681.287796729,4040,7,3,0,0,109,1,1370,5.724275869600789
554040.6906659292,5288966.126405771,5000,7,3,0,0,65,1,940,5.544068044350276
549560.5531621053,5286936.567945635,5720,6,4,0,0,65,1,830,5.352182518111363
567488.5701560735,5253883.0491907615,7923,9,3,0,0,17,2.5,2740,5.644438589467838
565055.4183830798,5269216.329168319,9926,7,4,0,0,61,2,1210,5.525044807036846
547929.4052952621,5275585.918406898,957,8,3,0,0,10,1.5,1110,5.69810054562339
551841.9517939058,5266472.111189488,7260,7,3,0,0,89,2,2020,5.501059262217751
568734.9448836375,5288810.389445495,17568,8,4,0,0,48,1.75,2220,5.640481436970422
558796.0083853111,5248343.388108115,8163,7,3,0,0,30,2.5,3080,5.477121254719663
557013.8511906043,5291528.828983023,9903,7,4,0,0,49,1,980,5.525044807036846
566660.2831148439,5267000.3071882855,17258,12,3,0,3,20,3.5,4210,6.135132651376775
545933.795402683,5280938.169183515,5500,7,5,0,0,89,1.75,1750,5.662757831681574
546365.5912487651,5264369.932098033,4366,7,3,0,0,103,1,1030,5.6127838567197355
554398.8855106864,5258537.360850532,8891,7,3,0,0,53,1.75,1450,5.371067862271736
549705.9401770412,5287471.322259382,10043,8,4,0,0,47,2.5,3060,5.676693609624866
551558.6762728011,5281463.250521514,3800,7,5,0,0,89,3,2750,5.720159303405957
564906.0752899825,5255543.347219023,10400,8,3,0,0,42,2.5,2250,5.568201724066995
549937.1632052918,5286739.7288831435,6581,8,3,0,0,1,2.5,2440,5.832508912706237
560750.9519580388,5285253.355700519,2158,7,3,0,0,33,1.5,1160,5.460897842756548
549560.5662903734,5278133.7023108285,3905,7,4,0,0,89,2.5,2030,5.919601023784111
548758.3755180117,5275281.5894019585,3000,10,5,0,2,115,2.25,3170,6.229169702539101
569146.6487077542,5266729.100816056,11307,10,3,0,0,19,4,4280,5.9237619608287
544613.4680254196,5276926.661605929,6000,9,4,0,3,67,2.25,2780,5.921426341015265
561082.6659901277,5253468.290684117,7277,8,3,0,0,22,2.5,2020,5.488550716500444
545275.2497110052,5278754.551430759,4163,7,3,0,0,105,1.5,1430,5.7596678446896306
561852.4644402679,5251986.9994024765,6360,8,3,0,0,21,2.5,1830,5.453318340047038
546692.6523153349,5261116.046499486,9792,9,3,0,0,77,3.5,3810,5.9164539485499255
551116.1888736247,5289095.228828377,9750,7,3,0,0,68,1,1070,5.514547752660286
553851.4478099851,5268879.926523304,7389,8,4,0,0,92,2.75,2990,6.031408464251625
563125.8322299344,5266805.434389632,8778,8,4,0,0,38,2.5,2680,5.896526217489555
566752.383819258,5245660.832552088,14120,7,3,0,0,49,2,2220,5.352182518111363
549210.4587208215,5275129.786118626,889,8,3,0,0,7,2.5,1260,5.680335513414564
554169.3718949684,5234328.442234418,4045,8,3,0,0,1,2.75,2481,5.489958479424835
548221.1969277582,5285691.549240253,8220,7,3,0,0,66,1,1400,5.603144372620182
560307.3151373067,5270132.336953834,10500,9,3,0,1,26,2.5,2430,6.011570443597278
561447.5397631659,5247425.785889882,7616,7,3,0,0,4,2.5,1528,5.434568904034199
559340.2246841618,5276480.136289711,16304,10,3,0,1,47,2.5,3980,6.199343718689392
552185.4757736278,5286881.768399553,6757,6,4,0,0,71,1,1170,5.598790506763115
565437.7780392683,5282036.373704795,11400,8,4,0,0,38,1.75,2300,5.703291378118661
561196.936581872,5256970.5889885435,6800,7,4,0,0,47,1.75,1480,5.498310553789601
550273.2370862465,5282563.469122443,7264,7,3,0,0,25,3,2010,5.6674529528899535
552423.6105372363,5260342.110423971,8100,7,4,0,0,68,2.25,2820,5.474179828447063
549920.3209059085,5253551.627313254,14033,8,4,0,2,62,1.75,2570,5.75396586586516
553592.5900677582,5264298.341607111,5472,6,3,0,0,92,2,1720,5.439332693830263
565183.4854437175,5271218.46599856,12160,7,4,0,0,52,2.25,3040,5.777267285935049
562536.0151897637,5272690.006782632,7350,7,4,0,0,48,1.75,1270,5.777702247394159
549558.0859885173,5287225.531946196,14040,8,4,0,0,59,1.75,1720,5.652246341003323
553223.8710193879,5246845.424833895,9450,7,4,0,0,38,1.75,1630,5.380211241711606
565517.2669428698,5268276.716839041,10893,11,3,0,2,18,2.5,3770,6.016197353512439
559699.5921795168,5255977.05870598,7800,8,4,0,0,38,2.25,1900,5.447158031342219
554245.0473302485,5242542.449217636,8075,7,2,0,0,46,1,1220,5.380211241711606
550318.1303435623,5251132.127159644,15349,7,4,0,1,58,2.75,2440,5.628388930050312
553505.1107538049,5265631.284953932,1985,7,3,0,0,12,2.25,1960,5.562292864456475
552446.281921635,5266210.756236556,4850,7,3,0,0,37,1.75,1430,5.453318340047038
568941.5582752735,5245741.6627904,5200,6,5,0,0,46,1.5,1210,5.1232798245817746
562353.1539844727,5282736.07356439,2421,9,3,0,0,10,2.25,1400,5.8055008581584
564308.6627,5248134.3855158845,9168,9,3,0,0,24,2.5,2740,5.611723308007342
550702.8139620331,5241510.609197671,8075,8,3,0,0,37,2.25,2100,5.447158031342219
558307.827513117,5259475.253082461,15400,7,3,0,0,52,1.75,2110,5.459769315966737
563032.429116972,5247475.912700399,14952,8,3,0,0,21,2.5,1940,5.472756449317212
544967.3576189087,5269993.973972733,905,9,3,0,0,1,2.25,1410,5.723865964443504
551223.6922266386,5285406.0424206145,7270,7,5,0,0,62,1.75,1550,5.656577291396114
547811.5394135955,5280786.58326325,5000,6,3,0,0,100,1.75,1700,5.709030693820238
548156.283343705,5266296.082027957,7598,6,5,0,0,68,2,720,5.477121254719663
551185.8950608666,5272634.900457736,2400,7,3,0,0,110,2,2270,5.800029359244134
554060.993200269,5278718.384713209,4000,9,3,0,0,85,2.75,1550,5.921686475483602
551733.7249466588,5244587.065813197,5787,7,3,0,0,13,2.5,2050,5.408239965311849
559995.4463744254,5271207.263753728,9603,7,3,0,0,63,1.75,1480,5.806858029518818
552047.202020959,5234742.789574308,7846,8,3,0,0,23,2.5,2410,5.524979982127119
551512.3482811747,5269714.639007714,1039,7,3,0,0,8,2,1120,5.58086797790903
545057.8286803839,5277741.44220396,1461,7,3,0,0,12,1.75,1010,5.531478917042255
569991.5987683437,5265294.191620673,10576,11,3,0,3,9,3.25,4610,6.079181246047625
546229.3725351895,5262557.223165296,8556,6,3,0,0,74,1,900,5.498310553789601
554553.3224432844,5282268.615574787,10625,10,3,0,4,39,2.25,2860,6.074633618296904
562442.6926503053,5246135.875131861,6176,7,3,0,0,21,2.5,1610,5.4065401804339555
548586.492391228,5286850.529874836,10950,7,4,0,0,71,1,880,5.5711262770843115
568067.1369148459,5281822.02481838,5735,9,3,0,0,11,2.75,2740,5.829303772831025
554844.1173147536,5267299.774551845,6900,7,3,0,0,105,1.5,2440,5.821316970591098
552018.0135284035,5280455.896842739,4240,7,4,0,0,104,2,2570,5.848189116991398
560373.7707315405,5270977.75431687,11200,9,3,0,0,16,2.5,2660,6.05307844348342
558408.7666533682,5264455.621492552,13700,9,4,0,0,49,2.5,3150,6.099162492928595
553246.3891553656,5285668.762735957,1650,7,3,0,0,16,1.5,1430,5.472756449317212
553853.4981119388,5268657.65309162,6180,8,4,0,0,67,2.25,2750,5.802773725291976
560138.9852231371,5249879.6636491995,7136,7,3,0,0,12,2,1210,5.429752280002408
562367.4237565645,5246112.847273552,6858,8,3,0,0,12,2.75,2440,5.531478917042255
554813.1973435584,5278580.927837026,4408,10,4,0,3,84,3,3110,6.150756439860309
558137.8623456444,5291517.763370272,5831,9,3,0,0,5,2.5,2830,5.788168371141167
546467.702596858,5279875.408689453,1125,8,3,0,0,13,2.5,1260,5.640978057358332
555302.4749540944,5290278.477087323,9876,7,3,0,0,62,1,1050,5.491361693834273
547524.3318259668,5242084.25168913,11250,9,3,0,0,27,2.25,2390,5.555698894718901
550740.0248076507,5280666.902948307,1016,7,3,0,0,12,2.5,1360,5.7283537820212285
557583.944320295,5286932.810297739,7200,8,3,0,0,24,2.25,1570,5.650744512417744
559056.6508438974,5282212.584326443,7364,10,3,0,0,12,2.5,2910,6.155578931476932
558444.156419296,5238159.165448688,7609,7,4,0,0,39,3,2300,5.350248018334163
545399.5588956669,5282067.662719836,806,8,3,0,0,6,2.25,1330,5.722387094177123
546850.2906801048,5269630.895955521,5000,7,3,0,2,99,3,2670,5.740362689494244
560298.733623941,5263674.547599717,8400,7,5,0,0,47,1.5,1540,5.57978359661681
569448.4038548528,5266665.9893082725,13850,9,3,0,0,28,2.5,2110,5.782472624166286
555036.6324105636,5262833.520347785,4842,6,4,0,0,99,1,1240,5.3222192947339195
563046.7961488421,5253166.745551554,5289,8,3,0,0,26,2.5,2090,5.544005997849434
551767.6485811006,5274840.734941147,5640,9,4,0,0,109,1.75,1910,6.051152522447381
551076.8225436723,5276501.836480602,1248,7,3,0,0,15,2.25,1350,5.68304703823885
564099.1939316323,5260380.515204596,4500,7,3,0,0,5,2.5,2000,5.620136054973758
560998.6065791826,5261536.659355894,7202,7,3,0,0,20,1.75,1720,5.606381365110605
549210.8651906913,5239186.246050931,8459,9,3,0,0,26,2,2350,5.5301996982030825
548913.9185875984,5283585.540727323,3844,7,4,0,0,92,1,1510,5.525044807036846
554568.0935358208,5264629.687603077,4960,6,3,0,0,89,1,1020,5.342323966312882
565391.953784624,5266030.082432542,9701,10,3,0,0,16,4.5,4230,5.970811610872518
562905.794229911,5280207.771662707,9885,7,4,0,0,37,1.75,1990,5.6414741105041
545956.6606790847,5239637.864497942,9701,9,3,0,0,26,2.5,2240,5.525044807036846
551302.7478971774,5276437.134216556,4000,9,5,0,0,106,2.25,2630,6.019116290447073
550669.4190786463,5280155.010079482,3000,7,3,0,0,29,2,1300,5.681241237375588
546817.9146072493,5264284.622304055,6388,7,4,0,0,64,1,1500,5.600972895686748
546005.9488434544,5281305.521395646,1064,8,3,0,0,11,2.5,1330,5.574031267727719
548610.2517536851,5275024.7165382,1545,9,3,0,2,13,2.5,1660,5.845098040014257
547886.7035744416,5262459.4127267925,8261,5,3,0,0,76,1,620,5.1702617153949575
548459.7476286516,5265998.502147234,5150,7,3,0,0,18,2.25,1440,5.518513939877887
545999.1265702411,5263111.12195209,5128,8,3,0,1,37,2.5,2430,5.748188027006201
553303.9310256077,5287569.941530446,7647,8,3,0,1,67,5.75,3700,5.732393759822968
551691.6270971517,5274940.091976639,5568,9,5,0,0,110,2.75,2500,6.073718350346122
551079.1698461878,5284782.339559808,6914,7,3,0,0,68,1.5,1000,5.577491799837225
551325.5938352519,5290842.119501149,9367,6,4,0,0,91,1,1360,5.4065401804339555
548417.7064509208,5289105.422512827,8250,7,3,0,0,61,1.75,1420,5.423245873936808
560374.4615069623,5234255.287327173,7184,8,3,0,0,3,2.5,2623,5.52244423350632
549777.855477172,5279069.188356446,5000,7,3,0,0,91,1,1070,5.819543935541868
562016.4899182486,5243586.15063446,4949,9,3,0,0,1,2.5,2448,5.650360956525933
556150.9599036386,5240759.819133703,10688,9,3,0,2,14,2.5,3170,5.658011396657113
547285.2555173473,5262343.377050335,10920,6,3,0,0,73,1,670,5.380211241711606
556643.4103563204,5260192.475408526,6655,6,3,0,0,71,2,1580,5.345073640196616
544607.4221864354,5277715.744602083,7143,8,3,0,0,82,2.75,3160,5.926856708949693
545641.9484983633,5270277.070874901,5000,7,5,0,0,60,2.25,2730,5.886490725172482
564703.6102834196,5260220.442223201,6583,9,3,0,0,12,2.5,2710,5.748188027006201
562436.4373965308,5246724.877976071,17286,7,4,0,0,37,1.75,1840,5.511883360978874
564098.584449143,5246631.620046136,10361,6,3,0,0,28,1.75,1240,5.283301228703549
